TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/04/22
TIME,12:50:13
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,0.482117
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  999.9101
LASTX, 7000.3350
NPOINTS,   12447
FIRSTY,     0.50109
MAXY,     3.61490
MINY,     0.04328
XYDATA
1115.6182,0.49084
1116.1002,0.478141
1116.5824,0.466236
1117.0645,0.455065
1117.5466,0.444569
1118.0287,0.434689
1118.5109,0.425366
1118.9929,0.416553
1119.4751,0.40821
1119.9572,0.400313
1120.4393,0.392845
1120.9214,0.385785
1121.4036,0.379107
1121.8856,0.372774
1122.3678,0.366749
1122.8499,0.361001
1123.3320,0.355512
1123.8141,0.350275
1124.2963,0.34529
1124.7783,0.340557
1125.2605,0.336071
1125.7426,0.331818
1126.2247,0.327776
1126.7068,0.323923
1127.1890,0.320234
1127.6710,0.316694
1128.1532,0.313294
1128.6353,0.310033
1129.1174,0.306915
1129.5995,0.303939
1130.0817,0.301101
1130.5637,0.298391
1131.0459,0.295802
1131.5280,0.293329
1132.0101,0.290968
1132.4922,0.288717
1132.9744,0.28657
1133.4564,0.28452
1133.9386,0.282561
1134.4207,0.280692
1134.9028,0.278918
1135.3849,0.277244
1135.8671,0.275673
1136.3491,0.274203
1136.8313,0.272829
1137.3134,0.271545
1137.7955,0.27035
1138.2776,0.26924
1138.7598,0.268214
1139.2418,0.267269
1139.7240,0.266404
1140.2061,0.265627
1140.6882,0.264955
1141.1703,0.264408
1141.6525,0.264005
1142.1345,0.263748
1142.6167,0.263624
1143.0988,0.263608
1143.5809,0.263676
1144.0630,0.263814
1144.5452,0.264027
1145.0272,0.26433
1145.5094,0.264735
1145.9915,0.265247
1146.4736,0.26585
1146.9557,0.266524
1147.4379,0.26724
1147.9199,0.267971
1148.4021,0.268688
1148.8842,0.269359
1149.3663,0.269942
1149.8484,0.270395
1150.3306,0.270678
1150.8126,0.270758
1151.2948,0.270612
1151.7769,0.270221
1152.2590,0.26957
1152.7411,0.268645
1153.2233,0.267439
1153.7053,0.265956
1154.1875,0.264213
1154.6696,0.262237
1155.1517,0.260062
1155.6338,0.257725
1156.1160,0.255261
1156.5980,0.25271
1157.0802,0.25011
1157.5623,0.2475
1158.0444,0.244912
1158.5265,0.24237
1159.0087,0.23989
1159.4907,0.237482
1159.9729,0.235154
1160.4550,0.23291
1160.9371,0.230751
1161.4192,0.228676
1161.9014,0.226681
1162.3834,0.224764
1162.8656,0.222929
1163.3477,0.221182
1163.8298,0.219532
1164.3119,0.217981
1164.7941,0.216523
1165.2761,0.215146
1165.7583,0.213834
1166.2404,0.212578
1166.7225,0.211376
1167.2046,0.210236
1167.6868,0.209168
1168.1688,0.208177
1168.6510,0.20726
1169.1331,0.206406
1169.6152,0.205601
1170.0973,0.204834
1170.5795,0.204102
1171.0615,0.20341
1171.5437,0.202766
1172.0258,0.202172
1172.5079,0.201626
1172.9900,0.201126
1173.4722,0.200668
1173.9542,0.200253
1174.4364,0.199882
1174.9185,0.199554
1175.4006,0.199261
1175.8827,0.198994
1176.3649,0.198743
1176.8469,0.198502
1177.3291,0.19827
1177.8112,0.198047
1178.2933,0.197825
1178.7754,0.197593
1179.2576,0.19734
1179.7396,0.197058
1180.2218,0.196747
1180.7039,0.196413
1181.1860,0.196061
1181.6681,0.195692
1182.1503,0.195292
1182.6323,0.194844
1183.1145,0.194327
1183.5966,0.193731
1184.0787,0.193057
1184.5608,0.192322
1185.0430,0.191548
1185.5250,0.190759
1186.0072,0.189968
1186.4893,0.189177
1186.9714,0.188378
1187.4535,0.187561
1187.9357,0.186722
1188.4177,0.185866
1188.8999,0.185006
1189.3820,0.184154
1189.8641,0.183321
1190.3462,0.18251
1190.8284,0.181719
1191.3104,0.18095
1191.7926,0.180208
1192.2747,0.179496
1192.7568,0.17882
1193.2389,0.178178
1193.7211,0.177568
1194.2031,0.176986
1194.6853,0.176436
1195.1674,0.17592
1195.6495,0.175444
1196.1316,0.175005
1196.6138,0.174599
1197.0958,0.174221
1197.5780,0.17387
1198.0601,0.17355
1198.5422,0.173268
1199.0243,0.173023
1199.5065,0.17281
1199.9885,0.172621
1200.4707,0.172448
1200.9528,0.172292
1201.4349,0.172159
1201.9170,0.172056
1202.3992,0.171986
1202.8812,0.171947
1203.3634,0.171936
1203.8455,0.171945
1204.3276,0.171974
