TITLE,test
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,test
DATE,26/02/12
TIME,12:35:27
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,1.92847
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  998.9459
LASTX, 6001.3891
NPOINTS,    2595
FIRSTY,   153.61505
MAXY,   345.14767
MINY,   142.47850
XYDATA
1965.1078,178.288
1967.0363,178.373
1968.9647,178.439
1970.8932,178.49
1972.8217,178.535
1974.7501,178.585
1976.6786,178.644
1978.6071,178.713
1980.5355,178.792
1982.4640,178.881
1984.3925,178.983
1986.3209,179.096
1988.2494,179.211
1990.1779,179.313
1992.1063,179.392
1994.0348,179.449
1995.9633,179.493
1997.8917,179.539
1999.8202,179.599
2001.7487,179.672
2003.6771,179.754
2005.6056,179.838
2007.5341,179.92
2009.4625,180.005
2011.3910,180.097
2013.3195,180.196
2015.2479,180.298
2017.1764,180.394
2019.1049,180.478
2021.0333,180.549
2022.9618,180.612
2024.8903,180.674
2026.8187,180.741
2028.7472,180.818
2030.6757,180.903
2032.6041,180.996
2034.5326,181.091
2036.4611,181.186
2038.3895,181.277
2040.3180,181.362
2042.2465,181.44
2044.1749,181.515
2046.1034,181.588
2048.0320,181.663
2049.9604,181.74
2051.8889,181.819
2053.8174,181.9
2055.7458,181.983
2057.6743,182.07
2059.6028,182.159
2061.5313,182.249
2063.4597,182.334
2065.3882,182.411
2067.3167,182.479
2069.2451,182.544
2071.1736,182.609
2073.1021,182.68
2075.0305,182.756
2076.9590,182.837
2078.8875,182.919
2080.8159,183
2082.7444,183.08
2084.6729,183.163
2086.6013,183.248
2088.5298,183.334
2090.4583,183.418
2092.3867,183.499
2094.3152,183.575
2096.2437,183.648
2098.1721,183.721
2100.1006,183.795
2102.0291,183.873
2103.9575,183.951
2105.8860,184.031
2107.8145,184.11
2109.7429,184.19
2111.6714,184.271
2113.5999,184.352
2115.5283,184.433
2117.4568,184.513
2119.3853,184.593
2121.3137,184.674
2123.2422,184.756
2125.1707,184.838
2127.0991,184.921
2129.0276,185.003
2130.9561,185.086
2132.8845,185.168
2134.8130,185.25
2136.7415,185.333
2138.6699,185.417
2140.5984,185.5
2142.5269,185.584
2144.4553,185.668
2146.3838,185.752
2148.3123,185.836
2150.2407,185.921
2152.1692,186.007
2154.0977,186.095
2156.0261,186.184
2157.9546,186.273
2159.8831,186.36
2161.8115,186.444
2163.7400,186.526
2165.6685,186.607
2167.5969,186.69
2169.5254,186.776
2171.4539,186.866
2173.3823,186.956
2175.3108,187.045
2177.2393,187.133
2179.1677,187.219
2181.0962,187.307
2183.0247,187.396
2184.9531,187.486
2186.8816,187.575
2188.8101,187.662
2190.7385,187.748
2192.6670,187.833
2194.5955,187.92
2196.5239,188.009
2198.4524,188.101
2200.3809,188.193
2202.3093,188.285
2204.2378,188.376
2206.1663,188.465
2208.0947,188.554
2210.0232,188.645
2211.9517,188.737
2213.8801,188.832
2215.8086,188.927
2217.7371,189.021
2219.6655,189.113
2221.5940,189.202
2223.5225,189.291
2225.4509,189.379
2227.3794,189.47
2229.3079,189.563
2231.2363,189.656
2233.1648,189.75
2235.0933,189.843
2237.0217,189.934
2238.9502,190.026
2240.8787,190.119
2242.8071,190.216
2244.7356,190.315
2246.6641,190.416
2248.5925,190.517
2250.5210,190.616
2252.4495,190.714
2254.3779,190.815
2256.3064,190.919
2258.2349,191.028
2260.1633,191.14
2262.0918,191.252
2264.0203,191.36
2265.9487,191.463
2267.8772,191.561
2269.8057,191.657
2271.7341,191.75
2273.6626,191.84
2275.5911,191.927
2277.5195,192.01
2279.4480,192.093
2281.3765,192.183
2283.3049,192.285
2285.2334,192.404
2287.1619,192.542
2289.0903,192.699
2291.0188,192.872
2292.9473,193.059
2294.8757,193.26
2296.8042,193.475
2298.7327,193.71
2300.6611,193.975
2302.5896,194.281
2304.5181,194.638
2306.4465,195.051
2308.3750,195.524
2310.3035,196.057
2312.2319,196.652
2314.1604,197.314
2316.0889,198.046
2318.0173,198.849
2319.9458,199.719
2321.8743,200.639
2323.8027,201.581
2325.7312,202.503
2327.6597,203.361
2329.5881,204.131
2331.5166,204.821
