TITLE,test
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,test
DATE,26/02/12
TIME,12:27:47
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,1.92847
XUNITS,1/CM
YUNITS,REFLECTANCE
FIRSTX,  998.9459
LASTX, 6001.3891
NPOINTS,    2595
FIRSTY,   100.11481
MAXY,   100.17418
MINY,    99.96335
XYDATA
1899.5399,100.089
1901.4684,100.089
1903.3969,100.088
1905.3253,100.088
1907.2538,100.087
1909.1823,100.086
1911.1107,100.085
1913.0392,100.085
1914.9677,100.084
1916.8961,100.083
1918.8246,100.083
1920.7531,100.083
1922.6815,100.082
1924.6100,100.082
1926.5385,100.083
1928.4669,100.084
1930.3954,100.085
1932.3239,100.087
1934.2523,100.088
1936.1808,100.088
1938.1093,100.088
1940.0377,100.088
1941.9662,100.087
1943.8947,100.088
1945.8231,100.09
1947.7516,100.091
1949.6801,100.092
1951.6085,100.092
1953.5370,100.092
1955.4655,100.09
1957.3939,100.089
1959.3224,100.087
1961.2509,100.087
1963.1793,100.087
1965.1078,100.088
1967.0363,100.089
1968.9647,100.09
1970.8932,100.09
1972.8217,100.09
1974.7501,100.09
1976.6786,100.091
1978.6071,100.092
1980.5355,100.093
1982.4640,100.093
1984.3925,100.092
1986.3209,100.09
1988.2494,100.088
1990.1779,100.088
1992.1063,100.088
1994.0348,100.089
1995.9633,100.091
1997.8917,100.093
1999.8202,100.094
2001.7487,100.095
2003.6771,100.095
2005.6056,100.094
2007.5341,100.093
2009.4625,100.091
2011.3910,100.089
2013.3195,100.087
2015.2479,100.086
2017.1764,100.087
2019.1049,100.087
2021.0333,100.087
2022.9618,100.087
2024.8903,100.087
2026.8187,100.088
2028.7472,100.088
2030.6757,100.09
2032.6041,100.091
2034.5326,100.091
2036.4611,100.091
2038.3895,100.091
2040.3180,100.09
2042.2465,100.089
2044.1749,100.088
2046.1034,100.088
2048.0320,100.088
2049.9604,100.087
2051.8889,100.087
2053.8174,100.088
2055.7458,100.088
2057.6743,100.089
2059.6028,100.089
2061.5313,100.089
2063.4597,100.088
2065.3882,100.086
2067.3167,100.086
2069.2451,100.086
2071.1736,100.087
2073.1021,100.088
2075.0305,100.089
2076.9590,100.09
2078.8875,100.091
2080.8159,100.091
2082.7444,100.091
2084.6729,100.091
2086.6013,100.09
2088.5298,100.089
2090.4583,100.089
2092.3867,100.089
2094.3152,100.091
2096.2437,100.092
2098.1721,100.093
2100.1006,100.094
2102.0291,100.094
2103.9575,100.093
2105.8860,100.093
2107.8145,100.092
2109.7429,100.092
2111.6714,100.092
2113.5999,100.091
2115.5283,100.091
2117.4568,100.091
2119.3853,100.091
2121.3137,100.092
2123.2422,100.092
2125.1707,100.092
2127.0991,100.091
2129.0276,100.091
2130.9561,100.092
2132.8845,100.093
2134.8130,100.094
2136.7415,100.095
2138.6699,100.095
2140.5984,100.095
2142.5269,100.095
2144.4553,100.094
2146.3838,100.092
2148.3123,100.089
2150.2407,100.087
2152.1692,100.085
2154.0977,100.084
2156.0261,100.085
2157.9546,100.088
2159.8831,100.091
2161.8115,100.093
2163.7400,100.094
2165.6685,100.094
2167.5969,100.093
2169.5254,100.091
2171.4539,100.089
2173.3823,100.089
2175.3108,100.089
2177.2393,100.09
2179.1677,100.092
2181.0962,100.093
2183.0247,100.093
2184.9531,100.092
2186.8816,100.091
2188.8101,100.09
2190.7385,100.089
2192.6670,100.088
2194.5955,100.087
2196.5239,100.086
2198.4524,100.086
2200.3809,100.085
2202.3093,100.085
2204.2378,100.085
2206.1663,100.085
2208.0947,100.086
2210.0232,100.086
2211.9517,100.087
2213.8801,100.088
2215.8086,100.089
2217.7371,100.089
2219.6655,100.089
2221.5940,100.088
2223.5225,100.087
2225.4509,100.087
2227.3794,100.087
2229.3079,100.088
2231.2363,100.089
2233.1648,100.09
2235.0933,100.09
2237.0217,100.09
2238.9502,100.09
2240.8787,100.09
2242.8071,100.09
2244.7356,100.09
2246.6641,100.09
2248.5925,100.09
2250.5210,100.089
2252.4495,100.089
2254.3779,100.088
2256.3064,100.088
2258.2349,100.088
2260.1633,100.088
2262.0918,100.088
2264.0203,100.089
2265.9487,100.09
2267.8772,100.09
2269.8057,100.091
2271.7341,100.091
2273.6626,100.091
2275.5911,100.092
2277.5195,100.092
2279.4480,100.092
2281.3765,100.091
2283.3049,100.089
2285.2334,100.088
2287.1619,100.086
2289.0903,100.086
2291.0188,100.086
2292.9473,100.086
2294.8757,100.086
2296.8042,100.086
2298.7327,100.085
2300.6611,100.084
2302.5896,100.083
2304.5181,100.083
2306.4465,100.082
2308.3750,100.082
2310.3035,100.082
2312.2319,100.081
2314.1604,100.08
2316.0889,100.079
2318.0173,100.077
2319.9458,100.074
2321.8743,100.071
2323.8027,100.067
2325.7312,100.063
2327.6597,100.058
2329.5881,100.054
2331.5166,100.052
2333.4451,100.052
2335.3735,100.053
2337.3020,100.056
2339.2305,100.06
2341.1589,100.063
2343.0874,100.066
2345.0159,100.068
2346.9443,100.068
2348.8728,100.067
2350.8013,100.064
2352.7297,100.061
2354.6582,100.058
2356.5867,100.056
2358.5151,100.054
2360.4436,100.054
2362.3721,100.055
2364.3005,100.055
2366.2290,100.057
2368.1575,100.06
2370.0859,100.064
2372.0144,100.069
2373.9429,100.074
2375.8713,100.079
2377.7998,100.083
2379.7283,100.086
2381.6567,100.088
2383.5852,100.09
2385.5137,100.09
2387.4421,100.089
2389.3706,100.088
2391.2991,100.088
2393.2275,100.087
2395.1560,100.087
2397.0845,100.087
2399.0129,100.088
2400.9414,100.088
2402.8699,100.087
2404.7983,100.086
2406.7268,100.084
2408.6553,100.083
2410.5837,100.082
2412.5122,100.082
2414.4407,100.082
2416.3691,100.082
2418.2976,100.082
2420.2261,100.082
2422.1545,100.083
2424.0830,100.084
2426.0115,100.085
2427.9399,100.086
2429.8684,100.086
2431.7969,100.086
2433.7253,100.085
2435.6538,100.084
2437.5823,100.083
2439.5107,100.083
2441.4392,100.083
2443.3677,100.084
2445.2961,100.085
2447.2246,100.086
2449.1531,100.086
2451.0815,100.087
2453.0100,100.086
2454.9385,100.085
2456.8669,100.085
2458.7954,100.085
2460.7239,100.084
2462.6523,100.084
2464.5808,100.083
2466.5093,100.081
2468.4377,100.08
2470.3662,100.08
2472.2947,100.08
2474.2231,100.081
2476.1516,100.081
2478.0801,100.082
2480.0085,100.082
2481.9370,100.082
2483.8655,100.081
2485.7939,100.08
2487.7224,100.079
2489.6509,100.079
2491.5793,100.08
2493.5078,100.081
2495.4363,100.082
2497.3647,100.082
2499.2932,100.082
2501.2217,100.081
2503.1501,100.08
2505.0786,100.08
2507.0071,100.08
2508.9355,100.082
2510.8640,100.083
2512.7925,100.084
2514.7209,100.084
2516.6494,100.083
2518.5779,100.082
2520.5063,100.08
2522.4348,100.08
2524.3633,100.08
2526.2917,100.081
2528.2202,100.083
2530.1487,100.084
2532.0771,100.085
2534.0056,100.085
2535.9341,100.084
2537.8625,100.083
2539.7910,100.082
2541.7195,100.081
2543.6479,100.081
2545.5764,100.082
2547.5049,100.082
2549.4333,100.083
2551.3618,100.083
2553.2903,100.083
2555.2188,100.082
2557.1472,100.081
2559.0757,100.08
2561.0042,100.079
2562.9326,100.078
2564.8611,100.077
2566.7896,100.078
2568.7180,100.079
2570.6465,100.082
2572.5750,100.084
2574.5034,100.087
2576.4319,100.088
2578.3604,100.089
2580.2888,100.09
2582.2173,100.09
2584.1458,100.089
2586.0742,100.086
2588.0027,100.083
2589.9312,100.081
2591.8596,100.079
2593.7881,100.079
2595.7166,100.08
2597.6450,100.082
2599.5735,100.083
2601.5020,100.084
2603.4304,100.083
2605.3589,100.083
2607.2874,100.083
2609.2158,100.083
2611.1443,100.084
2613.0728,100.085
2615.0012,100.086
2616.9297,100.085
2618.8582,100.083
2620.7866,100.081
2622.7151,100.079
2624.6436,100.079
2626.5720,100.079
2628.5005,100.079
2630.4290,100.079
2632.3574,100.078
2634.2859,100.078
2636.2144,100.077
2638.1428,100.077
2640.0713,100.077
2641.9998,100.077
2643.9282,100.077
2645.8567,100.077
2647.7852,100.076
2649.7136,100.075
2651.6421,100.076
2653.5706,100.076
2655.4990,100.078
2657.4275,100.079
2659.3560,100.079
2661.2844,100.079
2663.2129,100.078
2665.1414,100.077
2667.0698,100.075
2668.9983,100.074
2670.9268,100.072
2672.8552,100.07
2674.7837,100.068
2676.7122,100.066
2678.6406,100.066
2680.5691,100.066
2682.4976,100.067
2684.4260,100.068
2686.3545,100.07
2688.2830,100.071
2690.2114,100.072
2692.1399,100.072
2694.0684,100.072
2695.9968,100.073
2697.9253,100.073
2699.8538,100.073
2701.7822,100.073
2703.7107,100.073
2705.6392,100.072
2707.5676,100.071
2709.4961,100.07
2711.4246,100.071
2713.3530,100.072
2715.2815,100.074
2717.2100,100.075
2719.1384,100.075
2721.0669,100.074
2722.9954,100.073
2724.9238,100.072
2726.8523,100.071
2728.7808,100.071
2730.7092,100.071
2732.6377,100.072
2734.5662,100.073
2736.4946,100.073
2738.4231,100.074
2740.3516,100.075
2742.2800,100.076
2744.2085,100.077
2746.1370,100.078
2748.0654,100.078
2749.9939,100.078
2751.9224,100.078
2753.8508,100.077
2755.7793,100.077
2757.7078,100.077
2759.6362,100.077
2761.5647,100.078
2763.4932,100.078
2765.4216,100.078
2767.3501,100.078
2769.2786,100.078
2771.2070,100.078
2773.1355,100.077
2775.0640,100.077
2776.9924,100.076
2778.9209,100.075
2780.8494,100.074
2782.7778,100.074
2784.7063,100.073
2786.6348,100.074
2788.5632,100.075
2790.4917,100.076
2792.4202,100.076
2794.3486,100.076
2796.2771,100.075
2798.2056,100.073
2800.1340,100.071
2802.0625,100.069
2803.9910,100.068
2805.9194,100.068
2807.8479,100.067
2809.7764,100.067
2811.7048,100.067
2813.6333,100.068
2815.5618,100.069
2817.4902,100.07
2819.4187,100.071
2821.3472,100.072
2823.2756,100.072
2825.2041,100.071
2827.1326,100.07
2829.0610,100.069
2830.9895,100.067
2832.9180,100.065
2834.8464,100.063
2836.7749,100.062
2838.7034,100.061
2840.6318,100.06
2842.5603,100.061
2844.4888,100.061
2846.4172,100.063
2848.3457,100.064
2850.2742,100.067
2852.2026,100.07
2854.1311,100.073
2856.0596,100.076
2857.9880,100.077
2859.9165,100.076
2861.8450,100.074
2863.7734,100.071
2865.7019,100.068
2867.6304,100.066
2869.5588,100.067
2871.4873,100.068
2873.4158,100.071
2875.3442,100.074
2877.2727,100.076
2879.2012,100.078
2881.1296,100.079
2883.0581,100.079
2884.9866,100.078
2886.9150,100.076
2888.8435,100.075
2890.7720,100.074
2892.7004,100.073
2894.6289,100.073
2896.5574,100.074
2898.4858,100.075
2900.4143,100.077
2902.3428,100.078
2904.2712,100.079
2906.1997,100.079
2908.1282,100.079
2910.0566,100.079
2911.9851,100.079
2913.9136,100.079
2915.8420,100.079
2917.7705,100.079
2919.6990,100.079
2921.6274,100.079
2923.5559,100.079
2925.4844,100.079
2927.4128,100.079
2929.3413,100.08
2931.2698,100.079
2933.1982,100.079
2935.1267,100.079
2937.0552,100.079
2938.9836,100.079
2940.9121,100.079
2942.8406,100.079
2944.7690,100.079
2946.6975,100.079
2948.6260,100.08
2950.5544,100.081
2952.4829,100.082
2954.4114,100.084
2956.3398,100.084
2958.2683,100.083
2960.1968,100.082
2962.1252,100.081
2964.0537,100.08
2965.9822,100.08
2967.9106,100.08
2969.8391,100.08
2971.7676,100.08
2973.6960,100.08
2975.6245,100.08
2977.5530,100.081
2979.4814,100.082
2981.4099,100.084
2983.3384,100.084
2985.2668,100.084
2987.1953,100.083
2989.1238,100.081
2991.0522,100.078
2992.9807,100.075
2994.9092,100.073
2996.8376,100.072
2998.7661,100.071
3000.6946,100.072
3002.6230,100.072
3004.5515,100.071
3006.4800,100.07
3008.4084,100.069
3010.3369,100.068
3012.2654,100.068
3014.1938,100.069
3016.1223,100.071
3018.0508,100.073
3019.9792,100.075
3021.9077,100.077
3023.8362,100.077
3025.7646,100.076
3027.6931,100.073
3029.6216,100.07
3031.5500,100.069
3033.4785,100.069
3035.4070,100.07
3037.3354,100.071
3039.2639,100.072
3041.1924,100.071
3043.1208,100.07
3045.0493,100.07
3046.9778,100.071
3048.9063,100.073
3050.8347,100.076
3052.7632,100.078
3054.6917,100.08
3056.6201,100.081
3058.5486,100.082
3060.4771,100.083
3062.4055,100.085
3064.3340,100.086
3066.2625,100.087
3068.1909,100.087
3070.1194,100.087
3072.0479,100.087
3073.9763,100.087
3075.9048,100.086
3077.8333,100.086
3079.7617,100.085
3081.6902,100.085
3083.6187,100.085
3085.5471,100.084
3087.4756,100.083
3089.4041,100.081
3091.3325,100.079
3093.2610,100.077
3095.1895,100.076
3097.1179,100.075
3099.0464,100.074
3100.9749,100.075
3102.9033,100.076
3104.8318,100.077
3106.7603,100.078
3108.6887,100.078
3110.6172,100.077
3112.5457,100.077
3114.4741,100.078
3116.4026,100.08
3118.3311,100.08
3120.2595,100.08
3122.1880,100.077
3124.1165,100.073
3126.0449,100.069
3127.9734,100.068
3129.9019,100.068
3131.8303,100.07
3133.7588,100.073
3135.6873,100.075
3137.6157,100.076
3139.5442,100.075
3141.4727,100.076
3143.4011,100.076
3145.3296,100.078
3147.2581,100.08
3149.1865,100.081
3151.1150,100.081
3153.0435,100.08
3154.9719,100.077
3156.9004,100.073
3158.8289,100.07
3160.7573,100.067
3162.6858,100.065
3164.6143,100.065
3166.5427,100.064
3168.4712,100.063
3170.3997,100.063
3172.3281,100.063
3174.2566,100.064
3176.1851,100.067
3178.1135,100.07
3180.0420,100.074
3181.9705,100.077
3183.8989,100.078
3185.8274,100.077
3187.7559,100.076
3189.6843,100.073
3191.6128,100.072
3193.5413,100.071
3195.4697,100.071
3197.3982,100.073
3199.3267,100.074
3201.2551,100.075
3203.1836,100.076
3205.1121,100.075
3207.0405,100.074
3208.9690,100.072
3210.8975,100.071
3212.8259,100.069
3214.7544,100.067
3216.6829,100.065
3218.6113,100.064
3220.5398,100.063
3222.4683,100.063
3224.3967,100.063
3226.3252,100.065
3228.2537,100.067
3230.1821,100.07
3232.1106,100.073
3234.0391,100.074
3235.9675,100.075
3237.8960,100.075
3239.8245,100.073
3241.7529,100.072
3243.6814,100.071
3245.6099,100.07
3247.5383,100.069
3249.4668,100.069
3251.3953,100.068
3253.3237,100.069
3255.2522,100.07
3257.1807,100.072
3259.1091,100.074
3261.0376,100.075
3262.9661,100.074
3264.8945,100.073
3266.8230,100.071
3268.7515,100.069
3270.6799,100.067
3272.6084,100.066
3274.5369,100.064
3276.4653,100.061
3278.3938,100.059
3280.3223,100.057
3282.2507,100.057
3284.1792,100.057
3286.1077,100.058
3288.0361,100.059
3289.9646,100.059
3291.8931,100.057
3293.8215,100.056
3295.7500,100.055
3297.6785,100.055
3299.6069,100.056
3301.5354,100.057
3303.4639,100.058
3305.3923,100.057
3307.3208,100.055
3309.2493,100.052
3311.1777,100.048
3313.1062,100.045
3315.0347,100.044
3316.9631,100.045
3318.8916,100.047
3320.8201,100.05
3322.7485,100.053
3324.6770,100.056
3326.6055,100.057
3328.5339,100.058
3330.4624,100.058
3332.3909,100.057
3334.3193,100.056
3336.2478,100.055
3338.1763,100.054
3340.1047,100.055
3342.0332,100.056
3343.9617,100.058
3345.8901,100.06
3347.8186,100.061
3349.7471,100.061
3351.6755,100.059
3353.6040,100.056
3355.5325,100.054
3357.4609,100.053
3359.3894,100.054
3361.3179,100.055
3363.2463,100.057
3365.1748,100.059
3367.1033,100.059
3369.0317,100.059
3370.9602,100.059
3372.8887,100.057
3374.8171,100.054
3376.7456,100.051
3378.6741,100.049
3380.6025,100.047
3382.5310,100.047
3384.4595,100.049
3386.3879,100.052
3388.3164,100.055
3390.2449,100.058
3392.1733,100.06
3394.1018,100.062
3396.0303,100.062
3397.9587,100.062
3399.8872,100.061
3401.8157,100.059
3403.7441,100.057
3405.6726,100.055
3407.6011,100.053
3409.5295,100.051
3411.4580,100.049
3413.3865,100.047
3415.3149,100.046
3417.2434,100.047
3419.1719,100.048
3421.1003,100.05
3423.0288,100.052
3424.9573,100.053
3426.8857,100.053
3428.8142,100.053
3430.7427,100.052
3432.6711,100.052
3434.5996,100.052
3436.5281,100.052
3438.4565,100.051
3440.3850,100.049
3442.3135,100.047
3444.2419,100.046
3446.1704,100.046
3448.0989,100.049
3450.0273,100.053
3451.9558,100.057
3453.8843,100.058
3455.8127,100.056
3457.7412,100.052
3459.6697,100.048
3461.5981,100.045
3463.5266,100.044
3465.4551,100.045
3467.3835,100.045
3469.3120,100.043
3471.2405,100.039
3473.1689,100.036
3475.0974,100.034
3477.0259,100.035
3478.9543,100.04
3480.8828,100.046
3482.8113,100.051
3484.7397,100.054
3486.6682,100.054
3488.5967,100.051
3490.5251,100.048
3492.4536,100.045
3494.3821,100.042
3496.3105,100.041
3498.2390,100.04
3500.1675,100.041
3502.0959,100.043
3504.0244,100.046
3505.9529,100.048
3507.8813,100.048
3509.8098,100.047
3511.7383,100.045
3513.6667,100.044
3515.5952,100.043
3517.5237,100.043
3519.4521,100.042
3521.3806,100.041
3523.3091,100.039
3525.2375,100.039
3527.1660,100.04
3529.0945,100.043
3531.0229,100.045
3532.9514,100.046
3534.8799,100.045
3536.8083,100.044
3538.7368,100.044
3540.6653,100.044
3542.5938,100.044
3544.5222,100.044
3546.4507,100.042
3548.3792,100.04
3550.3076,100.039
3552.2361,100.04
3554.1646,100.042
3556.0930,100.044
3558.0215,100.043
3559.9500,100.039
3561.8784,100.032
3563.8069,100.026
3565.7354,100.023
3567.6638,100.025
3569.5923,100.032
