TITLE,test
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,test
DATE,26/02/12
TIME,12:28:22
SPECTROMETER/DATA SYSTEM,
LOCALE,1041
RESOLUTION,
DELTAX,1.92847
XUNITS,1/CM
YUNITS,SB
FIRSTX,  998.9459
LASTX, 6001.3891
NPOINTS,    2595
FIRSTY,    37.77779
MAXY,    64.10593
MINY,     2.68397
XYDATA
1525.4174,43.7329
1527.3458,45.9846
1529.2743,47.484
1531.2028,47.5352
1533.1312,45.9753
1535.0597,43.2457
1536.9882,40.2735
1538.9166,38.1837
1540.8451,37.8853
1542.7736,39.6518
1544.7020,42.8944
1546.6305,46.3084
1548.5590,48.4111
1550.4874,48.2492
1552.4159,45.9066
1554.3444,42.5075
1556.2728,39.6832
1558.2013,38.7776
1560.1298,40.2234
1562.0582,43.4104
1563.9867,47.0792
1565.9152,49.9887
1567.8436,51.4839
1569.7721,51.6976
1571.7006,51.3467
1573.6290,51.2939
1575.5575,52.1245
1577.4860,53.9287
1579.4144,56.3439
1581.3429,58.7845
1583.2714,60.7225
1585.1998,61.8894
1587.1283,62.3261
1589.0568,62.2893
1590.9852,62.0829
1592.9137,61.9147
1594.8422,61.8444
1596.7706,61.8275
1598.6991,61.7987
1600.6276,61.7232
1602.5560,61.5843
1604.4845,61.3343
1606.4130,60.8676
1608.3414,60.055
1610.2699,58.8281
1612.1984,57.26
1614.1268,55.5888
1616.0553,54.1633
1617.9838,53.3245
1619.9122,53.2649
1621.8407,53.9168
1623.7692,54.9264
1625.6976,55.7577
1627.6261,55.9197
1629.5546,55.2282
1631.4830,53.9505
1633.4115,52.7021
1635.3400,52.1
1637.2684,52.3509
1639.1969,53.0444
1641.1254,53.3255
1643.0538,52.3912
1644.9823,50.0219
1646.9108,46.8124
1648.8392,43.9424
1650.7677,42.6093
1652.6962,43.4491
1654.6246,46.2532
1656.5531,50.0949
1658.4816,53.7517
1660.4100,56.192
1662.3385,56.922
1664.2670,56.0961
1666.1954,54.3862
1668.1239,52.6644
1670.0524,51.6097
1671.9808,51.3971
1673.9093,51.6426
1675.8378,51.6733
1677.7662,50.9991
1679.6947,49.6957
1681.6232,48.4166
1683.5516,47.977
1685.4801,48.7622
1687.4086,50.3667
1689.3370,51.7453
1691.2655,51.8147
1693.1940,50.1335
1695.1224,47.2287
1697.0509,44.3646
1698.9794,42.8984
1700.9078,43.5946
1702.8363,46.2615
1704.7648,49.8636
1706.6932,53.0175
1708.6217,54.6183
1710.5502,54.3188
1712.4786,52.6647
1714.4071,50.8285
1716.3356,50.0484
1718.2640,51.0199
1720.1925,53.5323
1722.1210,56.5508
1724.0494,58.7243
1725.9779,59.0653
1727.9064,57.4414
1729.8348,54.6166
1731.7633,51.8321
1733.6918,50.1701
1735.6202,50.0552
1737.5487,51.1433
1739.4772,52.6189
1741.4056,53.6922
1743.3341,54.0016
1745.2626,53.7171
1747.1910,53.3349
1749.1195,53.3355
1751.0480,53.9254
1752.9764,54.9917
1754.9049,56.2366
1756.8334,57.3533
1758.7618,58.1214
1760.6903,58.4015
1762.6188,58.1078
1764.5472,57.2375
1766.4757,55.9527
1768.4042,54.6231
1770.3326,53.7413
1772.2611,53.7187
1774.1896,54.6736
1776.1180,56.3516
1778.0465,58.2324
1779.9750,59.7577
1781.9034,60.5473
1783.8319,60.5022
1785.7604,59.7783
1787.6888,58.6873
1789.6173,57.587
1791.5458,56.7935
1793.4742,56.5154
1795.4027,56.8106
1797.3312,57.5784
1799.2596,58.6029
1801.1881,59.6367
1803.1166,60.4923
1805.0450,61.0994
1806.9735,61.5059
1808.9020,61.8292
1810.8304,62.1815
1812.7589,62.5982
1814.6874,62.9966
1816.6158,63.1884
1818.5443,62.9567
1820.4728,62.1793
1822.4012,60.9424
1824.3297,59.5719
1826.2582,58.5342
1828.1866,58.2288
1830.1151,58.7693
1832.0436,59.8828
1833.9720,61.0089
1835.9005,61.5722
1837.8290,61.2865
1839.7574,60.3176
1841.6859,59.1989
1843.6144,58.545
1845.5428,58.7308
1847.4713,59.7257
1849.3998,61.1628
1851.3282,62.5707
1853.2567,63.5992
1855.1852,64.1059
1857.1136,64.0964
1859.0421,63.6203
1860.9706,62.7376
1862.8990,61.5739
1864.8275,60.3854
1866.7560,59.5294
1868.6844,59.3209
1870.6129,59.8607
1872.5414,60.9607
1874.4698,62.2274
1876.3983,63.2507
1878.3268,63.7785
1880.2552,63.7815
1882.1837,63.3987
1884.1122,62.832
1886.0406,62.2663
1887.9691,61.8403
1889.8976,61.6474
1891.8260,61.728
1893.7545,62.0507
1895.6830,62.5049
1897.6115,62.9339
1899.5399,63.2011
1901.4684,63.251
1903.3969,63.1234
1905.3253,62.9077
1907.2538,62.6722
1909.1823,62.4192
1911.1107,62.0999
1913.0392,61.6774
1914.9677,61.189
1916.8961,60.7588
1918.8246,60.5444
1920.7531,60.6535
1922.6815,61.0829
1924.6100,61.7195
1926.5385,62.3942
1928.4669,62.9497
1930.3954,63.2815
1932.3239,63.3436
1934.2523,63.1392
1936.1808,62.7207
1938.1093,62.1963
1940.0377,61.7198
1941.9662,61.446
1943.8947,61.4638
1945.8231,61.7508
1947.7516,62.1848
1949.6801,62.6089
1951.6085,62.908
1953.5370,63.0461
1955.4655,63.0478
1957.3939,62.9528
1959.3224,62.7868
1961.2509,62.5684
1963.1793,62.3348
1965.1078,62.1509
1967.0363,62.0847
1968.9647,62.1658
1970.8932,62.3641
1972.8217,62.6053
1974.7501,62.8123
1976.6786,62.9375
1978.6071,62.9656
1980.5355,62.8942
1982.4640,62.7197
1984.3925,62.4463
1986.3209,62.1102
1988.2494,61.7898
1990.1779,61.5829
1992.1063,61.5587
1994.0348,61.7175
1995.9633,61.9879
1997.8917,62.2661
1999.8202,62.4691
2001.7487,62.5676
2003.6771,62.5789
2005.6056,62.5355
2007.5341,62.4556
2009.4625,62.3391
2011.3910,62.1865
2013.3195,62.0188
2015.2479,61.8786
2017.1764,61.8095
2019.1049,61.8298
2021.0333,61.921
2022.9618,62.0392
2024.8903,62.1397
2026.8187,62.1973
2028.7472,62.2089
2030.6757,62.1836
2032.6041,62.1306
2034.5326,62.0557
2036.4611,61.9665
2038.3895,61.8776
2040.3180,61.8091
2042.2465,61.7763
2044.1749,61.7817
2046.1034,61.8132
2048.0320,61.8506
2049.9604,61.8756
2051.8889,61.8768
2053.8174,61.8492
2055.7458,61.7922
2057.6743,61.7101
2059.6028,61.614
2061.5313,61.5232
2063.4597,61.4589
2065.3882,61.4352
2067.3167,61.4504
2069.2451,61.4876
2071.1736,61.5241
2073.1021,61.5425
2075.0305,61.5381
2076.9590,61.516
2078.8875,61.4836
2080.8159,61.4442
2082.7444,61.3973
2084.6729,61.3427
2086.6013,61.2857
2088.5298,61.2353
2090.4583,61.1994
2092.3867,61.1794
2094.3152,61.1691
2096.2437,61.1586
2098.1721,61.1404
2100.1006,61.1122
2102.0291,61.0761
2103.9575,61.0352
2105.8860,60.9912
2107.8145,60.9443
2109.7429,60.8949
2111.6714,60.8456
2113.5999,60.8
2115.5283,60.7608
2117.4568,60.7287
2119.3853,60.7018
2121.3137,60.6769
2123.2422,60.6509
2125.1707,60.6215
2127.0991,60.5876
2129.0276,60.5489
2130.9561,60.5069
2132.8845,60.4645
2134.8130,60.4253
2136.7415,60.3918
2138.6699,60.3639
2140.5984,60.3379
2142.5269,60.3086
2144.4553,60.2717
2146.3838,60.2256
2148.3123,60.1718
2150.2407,60.1135
2152.1692,60.0535
2154.0977,59.993
2156.0261,59.9324
2157.9546,59.8717
2159.8831,59.8118
2161.8115,59.7535
2163.7400,59.6978
2165.6685,59.6444
2167.5969,59.5924
2169.5254,59.541
2171.4539,59.4895
2173.3823,59.4379
2175.3108,59.3862
2177.2393,59.3348
2179.1677,59.2837
2181.0962,59.2331
2183.0247,59.183
2184.9531,59.1336
2186.8816,59.0848
2188.8101,59.0362
2190.7385,58.9873
2192.6670,58.9376
2194.5955,58.8865
2196.5239,58.8339
2198.4524,58.7796
2200.3809,58.7237
2202.3093,58.6665
2204.2378,58.6082
2206.1663,58.5492
2208.0947,58.49
2210.0232,58.4308
2211.9517,58.3716
2213.8801,58.3119
2215.8086,58.2514
2217.7371,58.1893
2219.6655,58.1252
2221.5940,58.0591
2223.5225,57.9909
2225.4509,57.9209
2227.3794,57.8492
2229.3079,57.776
2231.2363,57.7014
2233.1648,57.625
2235.0933,57.5465
2237.0217,57.4649
2238.9502,57.3794
2240.8787,57.2895
2242.8071,57.1941
2244.7356,57.0922
2246.6641,56.9823
2248.5925,56.8633
2250.5210,56.7349
2252.4495,56.5978
2254.3779,56.4533
2256.3064,56.303
2258.2349,56.1493
2260.1633,55.9949
2262.0918,55.8434
2264.0203,55.6985
2265.9487,55.5634
2267.8772,55.4416
2269.8057,55.3382
2271.7341,55.2596
2273.6626,55.2104
2275.5911,55.1872
2277.5195,55.1736
2279.4480,55.141
2281.3765,55.0545
2283.3049,54.8845
2285.2334,54.6147
2287.1619,54.2459
2289.0903,53.7927
2291.0188,53.2759
2292.9473,52.712
2294.8757,52.1046
2296.8042,51.4387
2298.7327,50.6831
2300.6611,49.8011
